CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_AOA_READING_MEAN	ENGLISH_AOA_WRITING_MEAN	ENGLISH_AOA_READING_UNTRAINED_GPT_SCORE	ENGLISH_AOA_WRITING_UNTRAINED_GPT_SCORE	ENGLISH_AOA_UNTRAINED_GPT_SCORE	ENGLISH_AOA_READING_TRAINED_GPT_SCORE	ENGLISH_AOA_WRITING_TRAINED_GPT_SCORE	ENGLISH_AOA_TRAINED_GPT_SCORE	LINE_IN_SOURCE
3032	STARFISH	starfish	8.726516052318669	9.469696969696969	7.5	7.5	5.5	6.1	6.3	6	2379
3033	SCARED	scared	5.671819262782401	5.881542699724518	6.5	7.5	4.5	5.1	5.2	4.9	372
304	PREACH	preach	8.875	9.583333333333334	9.5	10.5	8.5	8	8.2	7.9	4904
3049	COURAGE	courage	8.756410256410257	9.307692307692308	9.5	9.5	7.5	8.1	8.3	8	1110
305	GRANDPARENTS	grandparent	6.685546875	8.027777777777779	7.5	8.5	5.5	5.1	5.4	4.9	5969
3050	SEEDLING	seedling	8.02154857560263	8.723684210526315	8.5	9.5	7.5	8.1	8.3	8	7405
3053	TIGHT	tight	7.605263157894737	8.171052631578947	7.5	7.5	4.5	6	6.1	5	554
3055	SWINDLE	cheat	6.368055555555555	6.923673469387755	8.5	8.5	7.5	6.5	6.9	6	2998
3058	GRAZE	graze	8.378787878787879	8.527777777777779	8.5	9.5	6.5	9.1	9.4	9	6627
3060	PHEASANT	pheasant	9.027027027027026	9.842105263157896	10.5	10.5	8.5	10.5	11	10	6944
3062	TURNIP	turnip	7.788571428571429	7.841124908692476	8.5	9.5	6.5	8.5	9	8	1691
3064	RUST	rust	8.916666666666666	9.142857142857142	8.5	8.5	5.5	7.1	7.4	7	3720
3065	SADDLE	saddle	8.04054054054054	8.58108108108108	8.5	8.5	6.5	6.5	6.9	6	4828
3066	SCARF OR TURBAN	scarf	6.776662049861497	7.39819944598338	6.5	7.5	5.5	6.4	6.7	6	1296
3069	FALSE	.false	6.933884297520661	7.652249134948097	12.5	12.5	12.5				11074
307	HAWK	hawk	8.308823529411764	8.833333333333334	8.5	8.5	6.5	7.1	7.3	7	3037
3071	INSERT	insert	7.14326530612245	7.419649379108838	9.5	9.5	8.5	9	9.2	8.9	8196
3072	MISPLACE	lose	6.435102040816327	7.0332409972299175	7.5	8.5	5.2	6	6.1	5.5	810
3073	MANAGE	manage	8.26388888888889	8.464207450693937	9.5	10.5	7.5	9	9.2	8.9	3067
3074	FIX	fix	6.330357142857143	6.538062283737025	7.5	6.5	4.5	5.5	6	5	839
3076	SLOPE	slope	7.457142857142857	7.9868421052631575	9.2	9.5	8.5	10	10.1	9.9	4636
3078	IRRIGATE	irrigate	7.714693877551021	9.006938775510203	11.5	11.5	10.5	10.5	11	10	9672
308	TOUCAN	toucan	9.381578947368421	10.202702702702704	8.5	9.5	7.5	8.1	8.5	8	6532
3080	SPLIT OPEN	crack	6.962018730489073	7.34530612244898	7.5	7.5	4.5	7.1	7.3	6.9	939
3083	BALLOON	balloon	6.244855967078189	6.661810613943808	5.2	6.5	3.5	5	5	4	902
3084	BLACKBOARD	blackboard	6.75	7.472972972972973	6.5	7.5	5.5	5.5	6	5	4393
3085	CARROT	carrot	4.239130434782608	4.843043995243757	5.2	6.5	3.5	4.5	5	4	933
3086	COMPUTER	computer	8.014285714285714	8.644736842105264	7.5	8.5	8.5	8.1	8.4	8	1618
3087	PACIFIER	dummy	7.695109261186265	8.765625	5.5	7.5	5.5	6	6	5	5281
3088	ENVELOPE	envelope	8.203719723183392	9.712121212121213	7.5	9.5	5.5	6.1	6.5	6	1489
3089	GIRAFFE	giraffe	6.687928669410151	7.166666666666667	6.5	7.5	5.2	6.1	6.5	5.9	1239
309	OPOSSUM	opossum	9.472222222222221	9.5	10.5	11.5	8.5	9	9.5	8.5	8866
3090	GUITAR	guitar	6.9777209642074505	8.421052631578947	8.5	8.5	6.5	7.3	7.5	7	1710
3091	LEMON	lemon	5.979191438763377	6.55666089965398	6.5	6.5	4.5	5.5	6	5	2189
3092	LIGHTER	lighter	7.3108108108108105	8.276315789473685	8.5	8.5	5.5	7.1	7.3	7	4165
3093	LIPSTICK	lipstick	7.23048668503214	7.828719723183391	8.5	8.5	6.5	6.2	6.5	6	5288
3094	PAINTBRUSH	paintbrush	7.221836419753085	8.269539810080351	6.5	7.5	5.5	5.5	6	5	3653
3095	POSTMAN	postman	6.897058823529412	7.092797783933518	6.5	7.5	4.5	6.1	6.3	6	2373
3096	RACKET	racket	8.108108108108109	8.64864864864865	7.5	8.5	5.5	8.1	8.3	8	4239
3098	SNOWMAN	snowman	6.2080078125	6.694636678200692	5.5	6.5	4.5	5.1	5.2	4.9	620
3099	SOFA	sofa	5.766666666666667	6.633873456790123	6.5	7.5	5.2	6.2	6.4	5.9	1951
31	PAN	pan	6.102497398543185	6.84375	5.5	5	3.5	5.1	5.2	4.9	1597
3100	SUNGLASSES	sunglasses	6.041666666666667	7.165895061728396	6.5	7.5	5.5	5.5	6	5	3120
3101	SWING	swing	6.584423305588585	6.560408163265306	5.2	6.5	3.5	5	5	4	1012
3102	TANK	tank	6.928374655647382	7.639183673469388	6.5	6.5	5.5	6.1	6.2	6	1839
3104	THERMOMETER	thermometer	7.505015432098765	8.356994459833794	8.5	9.5	8.5	7.5	8	7	3868
3105	UMBRELLA	umbrella	6.320555555555556	6.89590942293645	6.5	7.5	5.5	5.2	5.7	4.9	1051
3106	WARDROBE	wardrobe	8.75	9.38888888888889	7.5	9.5	6.5	8.4	8.7	8	4549
3110	CLAP	clap	5.150399999999999	5.260000000000001	5.2	5.5	3.5	4.6	5	3.9	1505
3111	CONDUCT	conduct	7.806327160493827	8.234182098765432	10.5	10.5	8.5	10	10.2	9.9	5627
3112	ERUPT	erupt	9	9.779411764705882	9.5	10.5	8.5	9.1	9.4	9	6390
3114	GRATE (SOMETHING)	grate	8.507304601899197	9.225	8.5	8.5	7.5	8.5	9	8	9087
3116	HATCH (OUT)	hatch	8.573529411764707	9.069444444444445	7.5	7.5	5.2	7.1	7.3	7	1477
3117	HITCHHIKE	hitchhike	11.128571428571428	11.444444444444445	10.5	11.5	10.5	9.5	10	9	10179
3120	MOP (SOMETHING)	mop	6.493572084481175	7.038775510204082	5.2	5	3.5	5.1	5.4	5	2711
3121	OPERATE (MEDICINE)	operate	7.992669753086419	8.645361577794011	9.5	9.5	7.5	8.5	8.9	8	6124
3123	PHOTOGRAPH (SOMETHING)	photograph	7.897058823529412	8.337837837837839	8.5	9.5	5.5	7.1	7.5	7	3872
3128	SHOWER (ACTION)	shower	6.387096774193548	6.767755102040816	6.5	7.5	4.5	5.6	6	4.9	1704
3129	SKATE	skate	6.275022956841139	7.051836734693878	6.5	7.5	5.5	6.1	6.2	5.9	2813
3130	SPILL (SOMETHING)	spill	6.243496357960458	6.8017578125	5.2	6.5	3.5	5.1	5.2	4.9	3821
3131	SUNBATHE	sunbath	8.564814814814815	9.131848064280497	10.5	10.5	8.5	9.1	9.3	9	10306
3132	SURF	surf	7.7	8.432432432432432	8.5	8.5	7.5	8	8.1	7.7	2482
3134	TYPE (ON SOMETHING)	type	7.921875	8.454545454545455	7.5	8.5	6.5	7.1	7.4	7	1867
3135	VACUUM (SOMETHING)	vacuum	7.39429012345679	7.907793209876543	9.5	10.5	8.5	6.5	7	6	4138
3137	OAR	oar	7.642857142857143	8.250865051903114	8.5	8.5	7.5	8.1	8.5	8	5987
3138	STRAWBERRY	strawberry	5.25341796875	5.948571428571428	6.5	7.5	4.5	5.2	5.7	4.9	1134
3139	LADYBUG	ladybug	6.960166468489893	6.923611111111111	6.5	7.5	4.5	5.5	5.9	5	726
3140	VEST	vest	6.94384765625	7.815102040816326	6.5	6.5	5.5	6.1	6.3	6	2324
3141	TAMBOURINE	tambourine	8.67824074074074	9.552631578947368	9.5	9.5	7.5	7.5	8	7	5337
3142	BISON	bison	8.45945945945946	8.939404432132964	10.5	10.5	8.5	9	9.2	8.9	8129
3144	GORILLA	gorilla	7.586505190311419	7.895061728395062	7.2	8.5	6.5	7.1	7.5	6.9	2378
3145	HIPPOPOTAMUS	hippopotamus	8.8125	9.484848484848484	7.5	8.5	6.5	7.1	7.5	7	2565
3146	CHEETAH	cheetah	7.371428571428571	8.48611111111111	8.5	9.5	7.5	7.1	7.5	7	3209
3147	HAMSTER	hamster	6.408949011446411	6.803265306122449	7.2	7.5	5.2	6.5	7	6	2366
3153	LORD	lord	7.60514233241506	7.949826989619377	9.5	9.5	6.5	7.1	7.4	7	2726
3160	SLAP	slap	6.780023781212842	7.147058823529412	6.5	6.5	4.5	6	6	5	2702
3167	SERMON	sermon	7.859375	8.257575757575758	11.5	11.5	10.5	8.5	9	8	4439
3169	TREATY	treaty	8.324324324324325	9.078947368421053	11.5	11.5	12.5	10.1	10.4	10	10781
317	PIRANHA	piranha	8.906122448979593	9.714285714285714	10.5	11.5	9.5	10.5	11	10	8841
3174	WAKE UP (SOMEONE)	wake	6.771428571428571	7.648648648648648	6.5	6.5	4.5	5.1	5.3	4.9	572
3176	RACK (FOR STORING FOOD)	rack	6.884615384615385	7.371794871794871	7.5	7.5	6.5	7	7.1	6.9	3851
3179	CORAL ROCK	coral	9.58108108108108	10.31081081081081	8.5	8.5	7.5	8.7	9	8.5	1650
318	FOOTPRINT	footprint	7.714285714285714	8.625	6.5	7.5	5.5	6.1	6.3	6	3635
3181	MUSTARD	mustard	6.461072664359862	6.9421433267587105	7.5	8.5	5.5	6.5	6.9	6	2616
3188	MIGHTY OR POWERFUL OR STRONG	mighty	7.889273356401384	8.391836734693877	7.5	8.5	6.5	7.1	7.4	7	1159
319	LICK	lick	5.201530612244897	6.054285714285714	5.2	6.5	3.5	5	5	4	1911
32	EARWAX	earwax	7.736328125	8.403979238754326	8.5	9.5	6.5	6.5	7	6	4825
320	LAME	lame	7.714693877551021	8.593364197530864	9.5	8.5	6.5	7.1	7.2	7	5145
3200	COUNTRYSIDE	countryside	8.157894736842104	9.27027027027027	8.5	9.5	6.5	8.1	8.5	8	4562
3202	CANNON	cannon	9.140625	9.838235294117647	9.2	9.5	8.5	7.1	7.5	7	4965
3204	INSULT	insult	8.569444444444445	9.26388888888889	9.5	9.5	7.5	8.1	8.5	8	8702
321	CHEW	chew	5.267578125	5.91015625	5.2	6.5	3.5	5.1	5.2	4.9	1210
3213	HIRE OR RENT	hire	9.378378378378379	9.289473684210526	9.5	10.5	6.5	8.1	8.5	8	5718
3215	CREEP	creep	8.323529411764707	9.069444444444445	7.5	8.5	5.5	7.1	7.2	7	2024
322	FIG	fig	8.161764705882353	8.527777777777779	8.5	6.5	6.5	8.1	8.3	8	8086
3222	TWIG	twig	7.2631578947368425	7.743589743589744	6.5	7.5	5.5	7	7.1	6.5	2388
3224	WRING	wring	7.72067901234568	8.117969320672024	10.5	10.5	8.5	9.5	10	9	8192
323	FAT (ORGANIC SUBSTANCE)	fat	7.013031550068587	6.9619140625	5.5	6.5	3.5	5.1	5.2	4.9	879
3230	DECEIVE	deceive	9.157142857142857	10.071428571428571	11.5	11.5	9.5	10.1	10.5	9.9	8773
3247	KIWIFRUIT	kiwi	7.90665873959572	7.979797979797979	8.5	8.5	7.5	9.1	9.2	9	3915
3248	MAPLE TREE	maple	8.220588235294118	9.102941176470589	8.5	8.5	7.5	7.1	7.3	7	1962
325	FELT	felt	6.976586888657648	7.683673469387756	6.5	6.5	4.5	6.1	6.2	5.9	219
3258	FALCON	falcon	8.916666666666666	9.916666666666666	9.5	9.5	7.5	9.5	10	9	3184
326	CLOAK	cloak	8.760330578512397	9.275482093663912	9.5	9.5	7.5	8.1	8.4	8	2837
3261	HORNET	hornet	8.460526315789474	8.789473684210526	9.5	9.5	8.5	7.5	8	7	7563
3263	LAP	lap	6.166666666666667	5.723204994797087	5.2	5.5	3.5	5	5	4	1591
3268	QUESTION	question	5.573529411764706	6.383650519031143	6.5	8.5	4.5	6.1	6.4	6	951
3269	PORCH	platform	8.381578947368421	9.368421052631579	8.5	9.5	8.5	9.1	9.4	9	3071
327	PONCHO	poncho	10.013157894736842	11.18918918918919	9.5	10.5	8.5	8.5	9	8	8998
3274	ENCIRCLE	surround	8.5125	9.2375	8.5	9.5	6.5	8.1	8.5	8	5539
3276	SUNSHINE	sunshine	6.645161290322581	6.847993827160494	6.5	7.5	4.5	5.1	5.2	4.9	993
3279	MANTIS	mantis	7.864864864864865	8.783783783783784	10.5	10.5	9.5	9.5	10	9	3243
3280	TUSK	tusk	8.405405405405405	8.382030679327976	7.5	7.5	6.5	8.1	8.4	8	5476
3282	GROOM	groom	10.102941176470589	10.558823529411764	8.5	8.5	5.5	7.1	7.4	7	4538
3283	CAGE	cage	5.68798828125	6.425127830533237	6.5	7	4.5	5.5	6	5	1182
3284	GRAVEYARD	cemetery	8.680555555555555	9.447368421052632	10.5	10.5	8.5	8	8.4	7.9	3069
3287	BLOOM	bloom	7.763850415512466	8.948717948717949	7.5	8.5	5.5	7	7.1	6.9	1973
3288	WEED	weed	7.777315296566077	8.3719723183391	7.5	8.5	5.5	7.1	7.3	6.9	2398
329	STOCKING	stocking	8.091307523739957	8.376731301939058	6.5	7.5	5.5	6.1	6.3	5.9	2561
3299	KIND	kind	6.486882716049383	6.860457063711912	6.5	6.5	4.5	5.1	5.3	4.9	216
330	HEADBAND	headband	7.685714285714286	7.868421052631579	7.5	8.5	6.5	6.5	6.7	6	3658
3300	POLITE	polite	6.25390625	6.671836734693877	7.5	8.5	5.5	6.4	6.7	6	1785
3302	QUARREL (VERB)	argue	6.785714285714286	7.214681440443212	8.5	8.5	5.5	7.7	8	7.4	3823
3303	PICTURE (PAINTING)	painting	6.708636836628512	7.066530612244898	7.5	7.5	4.5	5.5	6	5	1212
3304	PICTURE (PHOTOGRAPH)	photo	6.031550068587105	6.202422145328719	7.5	8.5	4.5	6.1	6.4	6	2257
331	HEADDRESS	headdress	10.18421052631579	11.052631578947368	10.5	10.5	8.5	9	9.2	8.5	9366
3312	SHORT (TIME)	brief	7.9195918367346945	8.580816326530613	9.5	9.5	7.5	9.7	10	9.5	3756
3317	ELM	elm	9.544117647058824	10.117647058823529	9.5	8.5	8.5	9.1	9.2	9	4683
332	RAG	rag	6.28125	6.97412109375	6.5	6.5	4.5	5.5	5.7	5	5282
3325	PEARL	pearl	6.880934989043097	7.695983379501384	8.5	9.5	6.5	7.1	7.3	7	1272
3327	AUTUMN OR HARVEST SEASON	harvest	8.486486486486486	9.552631578947368	9.5	9.5	6.5	8	8.2	7.9	1840
3333	BELIEF (RELIGIOUS)	belief	7.276315789473684	8.445945945945946	8.5	10.5	6.5	8.1	8.7	8	3328
3336	FUNERAL	funeral	8.458333333333334	8.992214532871973	11.5	11.5	7.5	7.1	7.4	6.9	7565
3349	WRISTWATCH	wristwatch	6.98064280496713	7.879243827160494	9.5	10.5	8.5	7.1	7.5	7	7578
3357	CUPBOARD	cupboard	7.758775510204081	8.451059167275384	7.2	8.5	5.2	7.1	7.6	6.9	1929
336	PADLOCK	padlock	7.589743589743589	8.578947368421053	9.5	9.5	7.5	8.5	9	8	8975
3361	OFFICIAL	official	8.378378378378379	8.73076923076923	10.5	11.5	8.5	9	9.2	8.9	2026
3368	POWDER	powder	5.771808999081727	6.649678604224059	7.5	8.5	5.5	6.1	6.5	5.9	2190
337	PITCHFORK	pitchfork	9.026315789473685	9.868421052631579	9.5	9.5	7.5	8.5	9	8	4148
3375	PATIENT (SICK PERSON)	patient	7.8108108108108105	8.479181884587291	8.5	9.5	6.5	7.1	7.5	7	1221
3376	ROBBER	robber	7.75	8.245179063360883	7.5	7.5	5.5	7	7.1	6.9	3005
3377	EMPEROR	emperor	8.2365625	9.6	9.5	10.5	7.5	8.7	9	8.5	1478
338	RAKE	rake	7.935483870967742	8.028571428571428	6.5	6.5	5	5.5	6	5	2195
3380	HUNTING DOG	hound	7.41259765625	8.149219467401286	8.5	8.5	6.5	8	8.1	7.9	3448
3382	PEACOCK	peacock	6.88840830449827	7.161066471877283	7.5	8.5	5.5	7.1	7.5	7	2456
3384	WEASEL	weasel	7.577063550036523	8.627770083102494	9.5	9.5	7.5	8.4	9	8	6146
3385	ALUMINIUM	aluminum	8.47800925925926	9.402777777777779	11.5	11.5	8.5	8.5	9	8	2938
3389	MEASLES	measles	10.32857142857143	10.916666666666666	9.5	9.5	5.5	8.1	8.5	7.9	5776
3396	BUILDING	building	7.321854912764004	7.911764705882353	6.5	8.5	4.5	6.1	6.4	6	829
3399	WAREHOUSE	warehouse	9.636363636363637	10.264705882352942	10.5	11.5	8.5	10	10.2	9.9	6502
34	STAIRS	stairs	6.159438775510204	7.061065197428833	5.2	6.5	3.5	5.1	5.2	4.9	827
340	LASSO	lasso	9.162162162162161	9.905405405405405	9.5	9.5	8.5	8	8.4	7.9	1992
3401	HENHOUSE	coop	7.378378378378378	8.18918918918919	7.5	7.5	6.5	8.5	9	8	2868
3404	TILE	tile	7.814285714285714	7.979166666666667	8.5	8.5	6.5	7.1	7.3	7	7375
3405	RULER	ruler	8.546875	8.513513513513514	7.2	7.5	5.5	6.1	6.2	6	3131
3406	MERCHANDISE	goods	6.56005859375	6.68845872899927	8.5	9.5	7.5	8.9	9	8.5	3695
3407	FILE (TOOL)	file	6.777777777777778	7.380569758948138	8.5	8.5	6.5	8.1	8.2	8	5004
3413	IN THIS WAY	thus	8.533333333333333	8.121527777777779	10.5	11.5	10.5	10	10.1	9.9	4697
3415	BALDHEAD	baldhead	8.069444444444445	8.716216216216216	10.5	10.5	8.5	7.1	7.4	6.9	7212
3416	EVERY (EACH)	each	6.043704474505724	6.8583984375	6.5	6.5	4.5	5.5	6	5	149
342	HAY	hay	6.887096774193548	7.442857142857143	6.5	6.5	4.5	6.1	6.2	6	1149
3423	DRILL	drill	7.306703397612488	7.43718042366691	7.5	8.5	5.5	7.1	7.4	7	2934
3425	JOKE	joke	5.847222222222222	6.4515235457063715	7.5	7.5	5	5.5	6	5	1348
3427	DIRECTION	direction	7.623673469387755	8.256756756756756	8.5	9.5	6.5	7.1	7.3	7	2017
3429	COMPARE	compare	7.921682098765432	8.932432432432432	8.5	9.5	6.5	8.1	8.4	8	3381
343	VINE	vine	8.615384615384615	9.157894736842104	8.5	8.5	7.5	7.1	7.3	7	2836
344	TREE TRUNK	trunk	8.19204152249135	9.2	6.5	7.5	4.5	6.5	6.7	6	1302
3446	PINK	pink	5.047831632653062	5.58984375	4.5	5.5	3.5	4.1	4.2	3.9	388
345	SAP	sap	8.32857142857143	8.381578947368421	7.5	7.5	6.5	7.1	7.2	7	4511
3452	MUCH	much	5.535918367346939	5.952154857560263	5.2	6.5	3.5	5	5.1	4.9	125
3458	SILENCE	silence	5.521484375	6.242857142857143	7.5	9.5	5.2	7.1	7.4	7	1702
3460	BEACH	beach	5.2419738406658745	6.13623046875	6.5	7.5	4.5	5.1	5.2	4.9	694
3466	DANGEROUS	dangerous	7.685714285714286	8.110204081632654	8.5	9.5	6.5	6.5	7	6	1661
3468	KINDNESS	kindness	6.493469387755102	7.075967859751644	7.5	8.5	5.5	6.4	6.7	6	643
3469	LEVEL	level	6.54577883472057	6.419753086419752	7.5	8.5	5	6.1	6.2	6	2912
3470	LIAR	liar	5.836547291092746	6.742424242424242	7.5	7.5	5.2	6.1	6.2	5.9	3261
3471	OBLIGATION (DUTY)	duty	6.785493827160494	7.371804236669102	9.5	9.5	7.5	8.1	8.5	8	3320
352	UNTIE	untie	7.265138408304498	8.319444444444445	6.5	7.5	4.5	5.5	6	5	5952
353	STRIKE	strike	9.157142857142857	10.152777777777779	8.5	9.5	5.8	8.1	8.3	8	2351
3533	ONE MILLION	million	6.986149584487534	7.871537396121883	8.5	9.5	7.5	7.1	7.3	7	1143
3534	BEG	beg	6.1005859375	7.00732421875	6.5	6.5	4.5	6.1	6.3	6	1829
354	POUND	pound	6.971533516988062	7.916955017301039	7.5	7.5	5	6.1	6.2	6	2397
3545	WATERY	watery	7.813581314878892	8.036523009495983	7.5	8.5	5.5	7	7.1	6.5	4445
355	CUT DOWN	fell	5.6566077003121755	6.275941230486685	6.5	6.5	3.5	5.1	5.2	4.9	330
3551	FETCH	fetch	7.5363265306122456	7.924861495844875	6.5	7.5	4.5	6.1	6.2	5.9	1638
3552	GREET	greet	7.564814814814816	8.47878086419753	7.5	8.5	5.5	7.1	7.4	7	1968
3553	HELLO	hello	5.412326388888888	5.779916753381894	5.5	5.5	3.5	5	5.1	4.9	315
3554	GOODBYE	farewell	7.97370151216305	9.137119113573407	9.5	9.5	7.5	8.5	8.9	8	2964
356	SHEARS	scissors	5.86572265625	6.802040816326531	6.5	7.5	4.5	5.5	6	5	1506
359	POTTER	potter	8.63888888888889	9.36111111111111	9.5	9.5	7.5	9.5	9.7	9	5039
3599	BILLION	billion	8.235725308641975	8.97800925925926	10.5	10.5	10.5	9.1	9.4	9	5025
3602	TRILLION	trillion	9.458333333333334	10.871428571428572	12.5	11.5	12.5	10.1	10.7	10	5701
3608	WARRIOR	warrior	8.935897435897436	9.692307692307692	9.5	9.5	7.5	8.1	8.5	8	2421
361	PEG	peg	7.815789473684211	8.060595567867036	5.5	5.5	5.2	5.5	5.7	5	2060
3610	MALLARD	mallard	8.778935185185185	9.189814814814815	10.5	10.5	7.5	9.5	10	9	10977
3614	PANT	pant	6.121212121212121	7.318181818181818	6.5	6.5	4.5	6.1	6.2	5.9	2269
3615	BLEED	bleed	6.019736842105263	6.683171745152355	8.5	8.5	5.5	6	6.1	5	4763
3616	FAINT (PASS OUT)	faint	8.02045288531775	8.342105263157896	8.5	8.5	5.5	7.9	8.1	7.5	2662
3617	STUMBLE	stumble	7.088734567901235	8.140248356464571	8.5	9.5	5.8	7.1	7.3	7	3354
362	STRING	string	5.945821854912764	6.697551020408163	6.5	7.5	4.5	6.4	6.7	6	936
3620	SLEEPY	sleepy	5.6448	5.977777777777778	5.2	6.5	3.5	4.1	4.3	3.9	685
3621	DISABLED PERSON	cripple	7.726354453627181	8.319559228650139	10.5	9.5	7.5	8.5	9	8	9461
3625	HEADACHE	headache	7.208102493074792	7.671250000000001	8.5	9.5	5.5	6.5	6.7	6	2396
3626	KNOW	know	6.0390625	6.867768595041322	6.5	8.5	3.5	5.5	6	5	71
3628	HONOR (SOMEBODY)	honor	8.1875	8.278163580246915	10.5	9.5	7.5	8	8.1	7.9	1553
3629	HESITATE	hesitate	9.423076923076923	10.102564102564102	9.5	10.5	7.5	10.5	11	10	5016
3630	PLAN	plan	7.235726643598616	7.836805555555555	6.5	7	4.5	6.7	6.9	6.5	511
3631	PRETEND	pretend	6.756657483930211	6.976990504017531	6.5	7.5	4.5	5.4	5.7	5	1532
3632	GENEROUS	generous	7.675173010380624	8.551428571428572	9.2	9.5	7.5	8.5	9	8	3051
3633	CURIOUS	curious	7.8133674214755295	8.820512820512821	7.5	8.5	5.5	7.5	7.8	7	853
3634	STUBBORN	stubborn	8.763157894736842	9.93421052631579	8.5	9.5	6.5	7.5	7.9	7	3174
3635	ADULT	adult	6.757959183673469	7.52154857560263	8.5	10.5	8.5	6.1	6.2	5.9	2188
3638	ASSEMBLE (GET TOGETHER)	assemble	7.577794010226443	8.410518626734842	10.5	10.5	7.5	8.7	9	8.5	5077
3639	AVOID	avoid	10.629032258064516	11.21875	8.5	9.5	6.5	7.7	8	7.5	2784
3640	GOSSIP	gossip	8.891891891891891	9.513513513513514	10.5	10.5	7.5	8.5	8.9	8	5748
3642	COMPLAIN	complain	9.028571428571428	9.197368421052632	8.5	9.5	5.5	7.5	7.9	7	2844
3643	AGREE	agree	8.857142857142858	9.680555555555555	7.5	8.5	4.5	6.9	7	6.5	1266
3644	AGREEMENT	agreement	8.847222222222221	9.228571428571428	9.2	10.5	7.5	8.7	9	8.5	3362
3646	PROVERB	proverb	8.6	9.067755102040817	11.5	11.5	10.5	10.9	11	10.5	8170
3647	TICKLE (SOMEBODY)	tickle	6.209342560553633	6.59265306122449	5.5	6.5	3.5	4.9	5	3.9	1733
3648	SERVE (SOMEONE)	serve	7.645328719723183	9.030303030303031	8.5	8.5	4.5	7.1	7.3	7	1979
3649	PUNISH	punish	7.736111111111111	8.472972972972974	7.5	8.5	4.5	6	6.1	5	5351
365	SPLASH	splash	5.7509765625	6.201171875	5.2	6.5	3.5	5.1	5.3	4.9	766
3651	MUSH (FOOD)	mush	7.647058823529412	7.534696859021184	6.5	7.5	5.5	7	7.2	6.9	2628
3653	COOKING POT	saucepan	8.184897959183672	9.207175925925927	8.5	8.5	5.5	8.5	9	8	2070
3659	POLISH (SOMETHING)	polish	7.14431295200526	8.717948717948717	8.5	9.5	5.5	7.5	7.9	7	2772
366	LIMP	limp	7.5332359386413446	8.43421052631579	7.5	7.5	5.5	7	7.1	6.9	3171
3664	INHERIT	inherit	9.118421052631579	9.871794871794872	12.5	12.5	10.5	10.5	11	10	9297
3665	TRAVEL	travel	5.982222222222222	6.775022956841139	7.5	8.5	5.5	6.7	7	6.5	1174
3666	WANDER	wander	8.243342516069788	8.66550925925926	8.5	9.5	5.5	8.1	8.4	8	2402
367	RIDE	ride	5.846938775510204	6.337577160493827	5.2	6.5	3.5	5.1	5.2	4.9	451
3674	ANTELOPE	antelope	9.8	10.041666666666666	9.5	10.5	7.5	8.4	9	8	5601
3675	ZEBRA	zebra	7.173076923076923	6.914600550964187	6.5	6.5	5.2	6.1	6.2	5.9	1885
3677	MONGOOSE	mongoose	9.621621621621621	9.855263157894736	10.5	11.5	9.5	10.5	11	10	10988
3679	GROWL	growl	7.575757575757576	8.097318339100346	6.5	7.5	4.5	6.1	6.4	6	1961
3681	PARTRIDGE	partridge	9.45945945945946	9.932432432432432	10.5	11.5	8.5	9.5	10	9	2957
3683	CACKLE	cackle	9.557142857142857	9.944444444444445	9.5	9.5	7.5	10	10.5	9.5	3569
3684	PECK	peck	8.757142857142858	9.676470588235293	7.2	7.5	4.5	6.1	6.3	5.9	2765
3685	HISS	hiss	7.273877551020409	7.741512345679013	6.5	7.5	4.5	6.5	7	6	3138
3687	DESERT	desert	7.795525494276795	8.779411764705882	8.5	9.5	6.5	7.1	7.4	7	1903
3689	BUBBLE	bubble	7.288461538461538	7.862068965517241	5.5	6.5	3.5	4.1	4.4	3.9	1085
369	OWE	owe	8.328947368421053	9.026315789473685	7.5	8.5	5.5	7.1	7.4	7	5058
3695	MOVEMENT	movement	7.00733024691358	7.874095989480605	7.5	9.5	5.5	8.1	8.5	8	2392
3697	DIP	dip	6.743243243243243	7.315789473684211	5.5	6	3.5	5.5	6	5	2227
3700	LENGTHEN	lengthen	8.307692307692308	8.74095989480605	9.5	9.5	8.5	9.1	9.5	9	7915
3701	HOLLOW	hollow	6.365960555149744	7.445945945945946	7.5	9.5	6.5	8.1	8.5	8	1693
3702	SLIPPERY	slippery	8.635802469135804	9.785714285714286	7.5	8.5	5.5	6.1	6.4	6	2468
3703	STICKY	sticky	6.34375	6.309413580246915	6.5	7.5	4.5	5.4	5.7	5	898
3704	ODOR (SMELL)	odor	8.455882352941176	8.432432432432432	8.5	9.5	6.5	7.5	7.9	7	6084
3707	BEIGE	beige	9.958333333333334	10.328947368421053	9.5	10.5	7.5	10.5	11	10	2583
3709	BRILLIANT	brilliant	6.924861495844875	8.216216216216216	9.5	9.5	8.5	9	9.2	8.9	1442
3712	RAINCOAT	raincoat	6.508571428571429	7.095510204081633	5.8	6.5	4.5	5.5	6	4.9	5289
3717	BADGER	badger	7.359591836734694	8.455882352941176	9.5	9.5	7.5	8.5	9	8	1405
3719	MARMOT	groundhog	7.9	8.793595679012347	9.5	9.5	7.5	7.4	7.7	7	462
3720	BUDGERIGAR	budgerigar	8.935897435897436	10.223684210526315	10.5	10.5	8.5	13	13	13	6648
